regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000054,20000625,Helab,-376280994757248400,33360554883149744,-76490352568880640,-385331939187764700,-367230050326732000,24381842942400676,42339266823898810,-83381567528253170,-69599137609508104,500003,0
10000054,20000626,Leseasesh,-383678359526662400,-663179001114958,-86789004102446660,-394212720171264300,-373143998882060540,-9523330869896058,8196972867666143,-96627029881082530,-76950978323810770,500003,0
10000054,20000627,Maal,-403308555971103600,10103417521274730,-87696090039031970,-409863019454872500,-396754092487334800,-189598997735666,20396434040285130,-97413151162742270,-77979028915321650,500003,0
10000054,20000628,Fabai,-394678922403758340,-5883182983731606,-117030226702859100,-406728392480591900,-382629452326924860,-10268796837814380,-1497569129648832,-127249755544455820,-106810697861262380,500003,0
10000054,20000629,Selonat,-413892030804225900,20900535780015130,-78527009653782140,-419073239225921600,-408710822382530200,16391482712372120,25409588847658132,-87744027134434060,-69309992173130230,500003,0
10000055,20000630,JE7-F2,-121499926800417090,87930667961494940,357429047789040640,-132267318671131630,-110732534929702540,76160123283808560,99701212639181330,353556884027727170,361301211550354100,None,0
10000055,20000631,8-IL7S,-119486572470113500,74849599214287060,379980390755038300,-128946313798216830,-110026831142010190,65522804867588710,84176393560985390,369425122003485100,390535659506591400,None,0
10000055,20000632,304-QS,-143442782791504430,61214880764812030,372305938390433150,-152250054343881120,-134635511239127740,47844130447986520,74585631081637550,364155072517884800,380456804262981570,None,0
10000055,20000633,0C-PZ4,-124603379214982110,75411472214599330,401456106517480600,-142434529425678980,-106772229004285230,61996257541022840,88826686888175820,397428978517610100,405483234517351100,None,0
10000055,20000634,GP-GIU,-103208316363186780,85150549206906750,414835573505351200,-107962203394379250,-98454429331994320,73244884745267000,97056213668546500,403267063458664900,426404083552037400,None,0
10000055,20000635,E-312G,-146239370848295740,75920742925540030,413059532075183200,-158797146286775840,-133681595409815650,64524577903777330,87316907947302720,404187667567448960,421931396582917440,None,0
10000055,20000636,BZ-10K,-162415286111763140,52435470500700104,410680348405105400,-178796552533225660,-146034019690300600,44661160380584630,60209780620815576,407861402945505340,413499293864705540,None,0
10000055,20000637,C-ULS4,-115517000619030400,45899826698416180,411192221828617860,-119806601872829380,-111227399365231440,37841325483938570,53958327912893780,402113071318075260,420271372339160400,None,0
10000055,20000638,Q5KW-Z,-163381774761176300,54716533771315570,391282804309849400,-179641646153295500,-147121903369057100,44057715249020660,65375352293610480,380801986665086340,401763621954612500,None,0
10000055,20000639,BI-NFW,-99329031191886690,61976244505978780,441995866623021200,-109180560429439230,-89477501954334130,52722764698390240,71229724313567336,428914174632661200,455077558613381250,None,0
10000055,20000640,XPBM-F,-190367622757189570,62088932918031820,408515660431218240,-193948676809050560,-186786568705328580,55742355478088010,68435510357975640,401511488724641700,415519832137794750,None,0
10000055,20000641,KWCZ-A,-166654857252434000,74082256481258670,432829493549721700,-173237247259085920,-160072467245782080,60220970943190296,87943542019327040,427018879007615700,438640108091827700,None,0
10000055,20000642,LIB-F9,-192334882877541020,46799255790372504,408365684122586000,-206281149370145000,-178388616384937060,42519808267375860,51078703313369150,404128636373750400,412602731871421630,None,0
10000055,20000643,T-RQ7S,-103347765050235620,53286156410425740,468006802398912700,-106593649345746660,-100101880754724560,42643785336176776,63928527484674700,463153502541768770,472860102256056640,None,0
10000056,20000644,1ANT-J,-13427359251370466,-20229474073410430,-362522945368286600,-21904892916069812,-4949825586671119,-29826763325335932,-10632184821484928,-368541390319296600,-356504500417276600,None,0
10000056,20000645,AV-SCL,2605131419147979,-41318080924275140,-375018180406490750,-5722778144983285,10933040983279244,-61719366976836670,-20916794871713610,-383966364653358800,-366069996159622800,None,0
10000056,20000646,I-3ODK,19330653740019090,-20960381400434520,-364920785955293950,5862571683285466,32798735796752704,-35422950364941900,-6497812435927136,-371335749255757950,-358505822654829950,None,0
10000056,20000647,C45-9Y,36478954381167820,7428730442240004,-358364851104741570,12068505871091746,60889402891243896,-2812811639940868,17670272524420876,-369621696463823550,-347108005745659600,None,0
10000056,20000648,L-H07K,39157771566001780,-5531995139603875,-350990410213615100,27722794395633456,50592748736370104,-12776134641524922,1712144362317172,-355457682557600260,-346523137869630000,None,0
10000056,20000649,JQA8-6,28580668666264190,-20100301275775972,-376369629829031800,19595122763659524,37566214568868856,-27841466749376092,-12359135802175852,-381455037629265340,-371284222028798300,None,0
10000056,20000650,3-U491,-3545908412306692,-47538841307943890,-389233368413188540,-11587502620259742,4495685795646358,-59139447368642030,-35938235247245748,-404837393245011460,-373629343581365600,None,0
10000056,20000651,OFQ-HG,22222129482899560,-46960101218234504,-420282907847029060,9743937457828408,34700321507970716,-53408401527742824,-40511800908726184,-430831334748824450,-409734480945233660,None,0
10000056,20000652,YZKE-Q,56873201620975070,15344063639820454,-338718234219338900,48326834478725720,65419568763224420,1121682450851006,29566444828789904,-345242225719006300,-332194242719671500,None,0
10000056,20000653,RHG-4O,74721995345896160,7618882540896967,-384149108278274750,64471994520043700,84971996171748640,-2038280311591553,17276045393385488,-391323428716271600,-376974787840277900,None,0
10000056,20000654,42-WDG,40838813348414100,-47096687422784530,-448965961498033800,27239338562077096,54438288134751096,-55857871130499064,-38335503715069990,-460396486867273660,-437535436128793860,None,0
10000056,20000655,3-PC31,25735062060310290,-39257442096914100,-467442680779873900,18731184627059616,32738939493560964,-48597726992054110,-29917157201774080,-472570831754697900,-462314529805049860,None,0
10000057,20000656,Crown,-344497243824534400,19351018316219770,78759956276169760,-355158083068363840,-333836404580704900,10399105765086360,28302930867353180,75558087886321250,81961824666018260,500014,0
10000057,20000657,Heart,-368294200875547140,25215374476765972,86546324396075900,-379917872424762700,-356670529326331650,17300072345094672,33130676608437270,78270830166930960,94821818625220860,500014,0
10000057,20000658,Belt,-381584532526156350,8454685496211174,92134435332881220,-389793031794344640,-373376033257968060,-1689175676035266,18598546668457612,84565671168969420,99703199496793010,500014,0
10000057,20000659,Wield,-391347794533235600,32489136564800000,79275993664516690,-397019615145007170,-385675973921464060,22284873674529620,42693399455070376,76151077702367460,82400909626665920,500014,0
10000057,20000660,Sword,-397944780488506000,34889179918244460,58594870570102456,-408517043515223360,-387372517461788700,29920164431711090,39858195404777830,50104328882878840,67085412257326070,500014,0
10000057,20000661,Regalia,-381665840196757800,25919072136620450,102377450849808100,-385365810025664800,-377965870367850900,18864352565782548,32973791707458348,96685575523356850,108069326176259340,500014,0
10000057,20000662,Scepter,-379184161189824100,30721719401065920,114159691483191740,-387219495427385860,-371148826952262460,26239948809021884,35203489993109950,108932466097162190,119386916869221300,500014,0
10000057,20000663,Velvet,-409764040682700740,11698772814304460,92093579184975620,-424868301431539840,-394659779933861600,7815979355202950,15581566273405970,87602540606048600,96584617763902640,500014,0
10000057,20000664,Sole,-440630233235486850,11356729048376472,96362905019154510,-451951700977416260,-429308765493557400,-152870030734197,22866328127487140,91416835553345340,101308974484963680,500014,0
10000058,20000665,Pegasus,-417903047349002300,46178469202488410,33130671307135188,-424230670378909500,-411575424319095100,38948812487795544,53408125917181270,21913121528916920,44348221085353460,None,0
10000058,20000666,Wyvern,-408579296998706400,20811320087019404,17073898963904944,-416624886653878100,-400533707343534850,6436117356129695,35186522817909116,8313398449552840,25834399478257050,None,0
10000058,20000667,Manticore,-436910900232051300,61628853659898136,16723979570917262,-448241093171678600,-425580707292424060,56317483482260970,66940223837535304,3300913144020559,30147045997813964,None,0
10000058,20000668,Sphinx,-426749736788427260,22615714586273136,28737161285947090,-431767829606527940,-421731643970326500,11542774454460532,33688654718085736,10699411095632916,46774911476261260,None,0
10000058,20000669,Centaur,-430151828627620200,47968058922456904,52236755323923020,-439393947607393660,-420909709647846800,38100664963366760,57835452881547050,46399249735342504,58074260912503540,None,0
10000058,20000670,Unicorn,-418571076817009150,30900787478440944,-2104380141229325,-424722018251605700,-412420135382412600,14529880463342178,47271694493539704,-8516360477370548,4307600194911900,None,0
10000058,20000671,Satyr,-442878524209072000,41735490537725400,36080781664038500,-450933957300696960,-434823091117447100,37624460478914250,45846520596536550,29797011769344850,42364551558732136,None,0
10000058,20000672,Kraken,-460320461401496600,57598985845401140,-7856590658633182,-466525578521720300,-454115344281272800,49597726140110744,65600245550691530,-18263419069776476,2550237752510110,None,0
10000058,20000673,Chimera,-445267463032824700,16971826302269280,-14749023862848002,-462332333328473660,-428202592737175740,7426560777328919,26517091827209640,-24552582439414296,-4945465286281710,None,0
10000058,20000674,Phoenix,-460098873721266500,39676213303149680,-29678978810594776,-466822529552289150,-453375217890243840,30321485114155920,49030941492143430,-38297339877938860,-21060617743250684,500020,0
10000058,20000675,Taurus,-394808564436556350,12825904470868026,-1611142714292570,-401523701058916600,-388093427814196100,2274087838604395,23377721103131660,-15264620301373256,12042334872788114,None,0
10000058,20000676,Griffin,-455444634933168000,54079950476553410,-37788628051555860,-460208887735829100,-450680382130506940,44166254499777310,63993646453329496,-42884410819502890,-32692845283608816,None,0
10000058,20000677,Hydra,-485235803543165800,24114552006919976,-48271032933535570,-498008626440496000,-472462980645835650,14895744747859522,33333359265980428,-55095113153225576,-41446952713845570,None,0
10000058,20000678,Minotaur,-482076178063047040,55745620711093170,-25581373311883950,-488576112734703550,-475576243391390600,48350104271961450,63141137150224890,-29277930493056964,-21884816130710944,None,0
10000058,20000679,Skaven,-475395383115957570,30751699363601776,-15995921254724800,-479481689445433600,-471309076786481540,24360308621406896,37143090105796660,-22375972724660740,-9615869784788858,None,0
10000058,20000680,Mermaid,-498419976156328100,44306559265488640,-48349053940483900,-508264222134087800,-488575730178568450,32899406008701630,55713712522275640,-55725975922971610,-40972131957996200,None,0
10000058,20000681,Basilisk,-503218614776420600,15723787330692358,-64285493396418150,-508743946216136960,-497693283336704300,3482954708692248,27964619952692468,-73730688435100880,-54840298357735420,None,0
10000059,20000682,17K-QM,-80202409668315780,-24716641483097732,-462265945308571600,-85728138376677970,-74676680959953580,-41547420613343896,-7885862352851568,-469632308403384960,-454899582213758200,None,0
10000059,20000683,TCC-ZV,-87803952182277220,-43303914940691160,-468366889734577660,-96143244829488000,-79464659535066450,-50911012500334296,-35696817381048028,-473533870052205060,-463199909416950300,None,0
10000059,20000684,I-CCEI,-114623215828602600,-47884791640159720,-471018393773010600,-128681100125486100,-100565331531719100,-56942751023397576,-38826832256921864,-474654226770494340,-467382560775526900,None,0
10000059,20000685,IZ-FBT,-101109037952874850,-30292100264269656,-470142166055560960,-108818449966799760,-93399625938949920,-41210229568466120,-19373970960073188,-477186535473349600,-463097796637772350,None,0
10000059,20000686,GEP-XF,-118461288046149970,-4837231641294958,-463549064505513500,-126959572795536980,-109963003296762960,-15882025862930160,6207562580340245,-472823494678253500,-454274634332773500,None,0
10000059,20000687,D9DM-O,-147103312663208450,-39289334958862520,-480103400321037300,-159223680497939840,-134982944828477090,-48528740585391810,-30049929332333228,-484452845697853500,-475753954944221200,None,0
10000060,20000688,XPJ1-6,-393213839406681500,47072999967042696,-217334607844306430,-399233844004167700,-387193834809195200,35892436536590012,58253563397495380,-224827169977038530,-209842045711574300,500012,0
10000060,20000689,B4H-9W,-416380360384392600,41862198304194430,-216484209950954750,-424236879542878900,-408523841225906200,29866941472920176,53857455135468696,-219127099143697200,-213841320758212320,None,0
10000060,20000690,6-UCYU,-404551683448954560,49284583062566456,-247111423279855000,-407882737749209540,-401220629148699600,38207437899145496,60361728225987416,-256703116686529280,-237519729873180740,500012,0
10000060,20000691,O5K-Y6,-429956931523100740,58891568439957010,-222333617049187420,-438567422623635000,-421346440422566460,49092340664440170,68690796215473850,-230590671387289760,-214076562711085100,None,0
10000060,20000692,SPNZ-Z,-441226165782014460,29468633474980040,-219510809255136220,-451675731619437900,-430776599944591000,22314148352936108,36623118597023970,-234487686515757280,-204533931994515170,None,0
10000060,20000693,YX-LYK,-418405695310881860,21516032456471716,-187448411080600670,-423250211114113800,-413561179507649900,8123538572854012,34908526340089420,-197282438422953000,-177614383738248350,None,0
10000060,20000694,D5-SOW,-448450380231769700,41463983262923980,-222195772150775550,-454501724919374000,-442399035544165440,29546037337725984,53381929188121990,-238621297253304160,-205770247048246900,None,0
10000060,20000695,W-4U1E,-403204589269007100,52175508517448140,-277739512071490050,-407720563817270340,-398688614720743900,42374709031072810,61976308003823470,-293907776233237300,-261571247909742800,None,0
10000060,20000696,O-EIMK,-452185250857639400,38472040193308660,-252225986192191550,-458847992147023400,-445522509568255360,35379188810910944,41564891575706370,-262714204807941570,-241737767576441570,None,0
10000060,20000697,SG-CTQ,-455240041529645000,54975180784580776,-248371589172099360,-459852140402377100,-450627942656912900,50311563650170940,59638797918990610,-253624136762499400,-243119041581699330,None,0
10000060,20000698,NJU-QV,-465524711410822500,20784301985101372,-211284153333027600,-472245424509821000,-458803998311824060,14753298009005660,26815305961197084,-223310839311687970,-199257467354367230,None,0
10000060,20000699,LSC-4P,-405552977255062400,67448141960376720,-288511159868253800,-411339181838043800,-399766772672081100,64965370902061840,69930913018691600,-309494159391597000,-267528160344910700,None,0
10000060,20000700,1-A81R,-463752466103099000,52805374699580190,-237490986743777100,-468576309218065000,-458928622988133060,44884496336304360,60726253062856030,-248743351793896000,-226238621693658140,None,0
10000060,20000701,F-I56R,-413733814847777300,82067940022150460,-294484890013029100,-417974952992414100,-409492676703140500,69012475261075480,95123404783225440,-301319163118609900,-287650616907448260,None,0
10000060,20000702,OK-FEM,-405565219015901500,65417695269241410,-325671810864937540,-416060823887967740,-395069614143835260,47460967482570520,83374423055912290,-336108575821372740,-315235045908502340,None,0
10000061,20000703,QP6B-I,-7520774421110792,11281789829105088,-242460862907172540,-18238821513211316,3197272670989734,5354638639526692,17208941018683486,-259815025775877700,-225106700038467400,None,0
10000061,20000704,AU-S0B,-31142252027931920,14156867804953226,-275833504906443200,-45353925309981416,-16930578745882422,8879832120178528,19433903489727924,-283068666318588060,-268598343494298300,None,0
10000061,20000705,CL-QB2,12032138595662000,17206698916969706,-270073593628520900,1195347288910038,22868929902413964,10662880871199940,23750516962739470,-277275987725770600,-262871199531271230,None,0
10000061,20000706,E-IFSA,-12028527254929464,-6000384057375110,-284019845407688480,-17412828059540274,-6644226450318654,-17805706510641320,5804938395891099,-292333915167844540,-275705775647532400,None,0
10000061,20000707,ZQ7-QS,15273262074838594,7407293040253012,-281665012840521200,780839595923515,29765684553753670,1056575423432124,13758010657073900,-287539028530504350,-275790997150538080,None,0
10000061,20000708,G3IP-E,37781977478477096,-1670389396593588,-289230216299285440,31978037420519724,43585917536434470,-11442926476197268,8102147683010093,-296374609159739260,-282085823438831580,None,0
10000061,20000709,50-5UD,61955640941056350,8007802130214446,-300108744101908600,53664228373948740,70247053508163970,-6666384839543882,22681989099972776,-306887370155695900,-293330118048121340,None,0
10000061,20000710,F5-O9O,74271179921801730,-4376552296785128,-323020321539015300,67355194520409690,81187165323193760,-13999835781397492,5246731187827237,-330692390290202500,-315348252787828100,None,0
10000061,20000711,EIX-HK,100977876733313600,-41257255525994960,-326853258690422400,74783847882760050,127171905583867170,-58071119041956670,-24443392010033244,-336730728106240200,-316975789274604540,None,0
10000061,20000712,BZZ-1U,101498651919463550,-22755187653353096,-321788052742626900,89388138556802800,113609165282124290,-26336396169867560,-19173979136838628,-331548372019224770,-312027733466029000,None,0
10000061,20000713,6I-3VX,122283094315206690,-33555836571279670,-318072736567810400,109712429712959940,134853758917453460,-35614445585527430,-31497227557031916,-321763554503809500,-314381918631811460,None,0
10000061,20000714,W-3E44,125933122314072510,-22759933856464690,-329513002378214600,117150293824741000,134715950803404030,-28627574236915336,-16892293476014038,-337852968174012400,-321173036582416800,None,0
10000062,20000715,O5QG-M,52468324379805620,-41064249478132430,-372879771024071940,46595905121586904,58340743638024330,-46405553527786290,-35722945428478570,-377608917040734850,-368150625007409000,None,0
10000062,20000716,Y-LRWI,80625088901284060,-38621545669522660,-368934289108777400,66154324667267816,95095853135300320,-48622489410231930,-28620601928813390,-382464777073767900,-355403801143786940,None,0
10000062,20000717,5Z0Y-S,94728011703088960,-9866671439121796,-380401539766706000,91311066427671820,98144956978506100,-23640052990568024,3906710112324430,-385874637721863740,-374928441811548200,None,0
10000062,20000718,8MJO-4,115046777881178180,-37843230758379550,-397162661321103200,98050046532135100,132043509230221230,-50631760556271470,-25054700960487624,-409636046577614660,-384689276064591800,None,0
10000062,20000719,U7-GIV,129769896051185540,-8545805273455740,-410186337361231000,120327774327625150,139212017774745920,-23048703603080610,5957093056169128,-418831994102434750,-401540680620027260,None,0
10000062,20000720,RL36-K,148170258807832300,-46426415059427590,-408954568828777600,131809105955875070,164531411659789500,-62595193748438460,-30257636370416716,-418258544023388300,-399650593634166900,None,0
10000063,20000721,XOV7-5,-397586782492902300,84955202745343870,-355667366886337200,-400974557942162800,-394199007043641700,73608796747436820,96301608743250930,-370747732655583040,-340587001117091400,None,0
10000063,20000722,N-39FI,-404607639487232700,79025465736399150,-391262985013546500,-407459837811455170,-401755441163010240,63147768826151290,94903162646647020,-406283951748555000,-376242018278538050,None,0
10000063,20000723,J8-G8K,-388805745392301800,99965711274788960,-374600621526689200,-392249977145318340,-385361513639285300,87386396277068850,112545026272509070,-383392620302498400,-365808622750880000,None,0
10000063,20000724,NOK-FZ,-420410077988259200,71211137845125440,-405955439921693440,-434452866071972100,-406367289904546240,64270552506999980,78151723183250900,-425754946421188300,-386155933422198500,None,0
10000063,20000725,6KFH-X,-421760938862544000,101470926141969730,-391648335698756350,-426184702922754050,-417337174802333950,94363739595094080,108578112688845390,-406467990174697600,-376828681222815040,None,0
10000063,20000726,OY3-DM,-440202713206803600,66106045165950130,-418089645952576900,-443166911890360700,-437238514523246400,55563896405052200,76648193926848050,-427418737360825500,-408760554544328260,None,0
10000064,20000727,Crux,-199543302217719300,43514747116957120,27877877263126770,-212671467295000000,-186415137140788220,34870570478552950,52158923755400000,22132001894728148,33623752631525384,500004,0
10000064,20000728,Patrie,-208617141099187520,57585371477203740,67343616711449896,-220657628488403260,-196576653709971800,51126248698047880,64044494256359610,57608849540407780,77078383882492020,500004,0
10000064,20000729,Jeon,-206907634827142820,48290879069679200,79609990006493180,-219710407373250600,-194104862281035040,40775229649043290,55806528490315120,77030123086551800,82189856926434560,500004,0
10000064,20000730,Balrille,-222089554258811600,7633597424402837,36919913494004370,-230374969171416740,-213804139346206460,445202308089798,14821992540715876,32693889953330844,41145937034677890,500004,0
10000064,20000731,Vieres,-237409458368698100,23582545093863256,58991214195532040,-255130638704833020,-219688278032563230,10459476207623466,36705613980103050,50524561970093070,67457866420971010,500004,0
10000064,20000732,Peccanouette,-237126573593625630,63077336577430400,39180317487109816,-243540308303635400,-230712838883615870,50453674616637160,75700998538223630,27991570612544740,50369064361674890,500004,0
10000064,20000733,Arand,-211508404183664480,16732317046299712,56726971777286510,-214969975981457900,-208046832385871070,5232372569563983,28232261523035444,49531158363135530,63922785191437500,500004,0
10000064,20000734,Thoulde,-204598701513886720,64525785262147000,48574796388223660,-210837954318802940,-198359448708970530,49940907627182510,79110662897111490,39870744820014460,57278847956432870,500004,0
10000064,20000735,Eustron,-218669828102256420,35409630459407536,42296747347355970,-224291386860496450,-213048269344016400,30898185933304520,39921074985510550,35265734251651380,48762211597855980,500004,0
10000065,20000736,Jatari,-258181574398180030,18513835982681984,-74672428713112000,-265450533081042880,-250912615715317200,12179196498469946,24848475466894020,-80556008280399600,-68788849145824410,500003,0
10000065,20000737,Gebem,-263479756396624480,35628989900438360,-101301764792815740,-270100166493500300,-256859346299748670,20578709241848516,50679270559000000,-112739838268486660,-89863691317144850,500003,0
10000065,20000738,Nimedaz,-246760774756205060,57090105055490840,-101174098066858290,-255479090524856580,-241042458987553540,46037810583151950,68142399527829730,-114303649905922130,-88044546227794450,500003,0
10000065,20000739,Panoumid,-310348831601481900,-1015080651431888,-87009536076411700,-320457717419158200,-300239945783805630,-10802220540025556,8772059237161782,-94645210596783660,-79373861556039730,500003,0
10000065,20000740,Finena,-330948319645703300,13346006069832694,-108035411196198690,-343742403776469950,-318154235514936640,3439827708086876,23252184431578510,-117156819331758860,-98914003060638530,500003,0
10000065,20000741,Ravin,-358902782416633340,20716911041223590,-136482273863179520,-369313415917507140,-348492148915759550,9173537677125488,32260284405321692,-144062595604806050,-128901952121553010,500003,0
10000065,20000742,Orus,-233521852623984220,84252377591975360,-94779741243579200,-239574962950494460,-227468742297474000,72957133338101180,95547621845849540,-108252091870249970,-81307390616908450,500003,0
10000065,20000743,Comadu,-257714548202138620,41709363549762260,-72820222035818260,-262281387865008930,-253147708539268320,33262085647404932,50156641452119576,-77387996015940420,-68252448055696100,500003,0
10000065,20000744,Tendrara,-270953028924632960,24347672531168704,-77559115850054980,-279355204064530370,-262550853784735520,18491508846235468,30203836216101940,-84608289277344740,-70509942422765230,500003,0
10000066,20000745,NT1-5Q,194245208501127550,52149898378165550,114418328150951460,186725610023072130,201764806979182980,42093452874004750,62206343882326360,98420874836525650,130415781465377250,None,0
10000066,20000746,O5PO-O,197823643521965250,57243687605848990,83090902906809140,191281076028959940,204366211014970600,39551170314213224,74936204897484750,74184899035483360,91996906778134910,None,0
10000066,20000747,B-MQ0Y,247264408531438140,28292543370137830,53343264653826750,235144401181453000,259384415881423260,18346068062915180,38239018677360490,35222163434151576,71464365873501920,None,0
10000066,20000748,9BGY-6,214387388721088480,47337973271661180,138368542657057980,204346332863996350,224428444578180600,35495885297207184,59180061246115190,128617860826643730,148119224487472260,None,0
10000066,20000749,X7-FTR,216953251918023900,42459544769301490,81517810629962900,206331440650857900,227575063185189920,29929945515723256,54989144022879710,71045548975601850,91990072284323940,None,0
10000066,20000750,4LEZ-6,232005853015890000,25808267608150264,142608106440856350,229773607284466430,234238098747313500,20138230035806252,31478305180494276,134926517952828220,150289694928884480,None,0
10000066,20000751,VT-LHB,176484345431306200,43078994916282810,98344349105116450,165899413946071100,187069276916541300,32487286619967724,53670703212597890,84555658525065980,112133039685166900,None,0
10000066,20000752,BXT7-V,211457016735584960,37760855356488700,97751778628333540,209284795369166000,213629238102003870,32760967858226572,42760742854750840,89064224748401230,106439332508265840,None,0
10000066,20000753,L7-RDZ,198280480510243520,25053879411899530,152641452341557000,191850788838999070,204710172181487940,20406532025760840,29701226798038212,148655022317759300,156627882365354700,None,0
10000066,20000754,TY0-Q2,233332899837104540,31990445325008800,69098950508361890,229266751218060220,237399048456148860,23726638013272064,40254252636745540,62239255881403370,75958645135320420,None,0
10000066,20000755,WXB-RY,230499226007341200,45632352572922550,121435385342704130,222674561915881340,238323890098801000,37520351440990800,53744353704854300,110704166998481550,132166603686926700,None,0
10000066,20000756,Q0-4FU,233304583403682430,16204269608095152,51941387849820300,226352799673981100,240256367133383780,9870639934258088,22537899281932216,43307932409279760,60574843290360850,None,0
10000066,20000757,LWMW-6,246491301479760260,-5434191277816092,60469796973397944,243734896421053220,249247706538467330,-12005708991547850,1137326435915666,44451838338475340,76487755608320540,None,0
10000066,20000758,S0X-O4,242946053112926800,13993830204263532,48531036132337270,236289447419095840,249602658806757730,5948166166704726,22039494241822336,39999783594514010,57062288670160536,None,0
10000066,20000759,TPB-KG,192767162771867650,31854159033153544,165684697545403040,188769587152746050,196764738390989220,26950670201785452,36757647864521640,158309123701621820,173060271389184260,None,0
10000067,20000760,Nazdirer,-220862023258529100,36584933996568960,-16274520447177372,-226822724460503200,-214901322056554940,23486523856500000,49683344136640024,-24932842198391908,-7616198695962836,500003,0
10000067,20000761,Sanctum,-223182109523981540,29690924677433016,23280212488173230,-235633380154167740,-210730838894000000,14751324539717018,44630524815149010,9920280640429708,36640144335916760,500006,0
10000067,20000762,Ashela,-242653405826226940,49541996179709090,-6298682646126522,-253632376410315800,-231674435242138050,43509075749716240,55574916609701940,-16590250013587460,3992884721334416,500003,0
10000067,20000763,Ekrin,-247735422128608670,45229334356888490,10718277847935956,-254822505293806400,-240648338963410940,33555300272647616,56903368441129360,205128944363600,21231426751508310,500003,0
10000067,20000764,Mih,-237785075968690530,30057523567422372,-8766020664754022,-242831727995771230,-232738423941609820,22676878484217080,37438168650627660,-22959183476239900,5427142146731858,500003,0
10000067,20000765,Ubar,-261150084183404380,16522438567253920,13104612965941454,-274684559549523970,-247615608817284800,4924364477222653,28120512657285188,943663801238788,25265562130644120,500003,0
10000067,20000766,Meli,-273284643340464450,18766943258989290,-53266632248229310,-284843515942509900,-261725770738418980,1664253409326080,35869633108652496,-65166743990016856,-41366520506441780,500003,0
10000067,20000767,Reya,-258254730702354900,21982442518052450,-15834366332249228,-263987495282483680,-252521966122226140,12667422946905230,31297462089199670,-29333139813622016,-2335592850876438,500003,0
10000067,20000768,Charak,-273059333106514880,17912897613681306,-17350557332982262,-278897697605021300,-267220968608008420,7883184814326536,27942610413036076,-30380121364513572,-4320993301450954,500003,0
10000067,20000769,Makh,-293736803535492500,10106064626662646,-41991369068876504,-305703568144900200,-281770038926084800,546018069932064,19666111183393228,-50538105891808430,-33444632245944576,500003,0
10000067,20000770,Monalaz,-272296591826459900,-11271752259045852,-33193025027928830,-278979976376619870,-265613207276299940,-22475811705149890,-67692812941815,-38439249424023880,-27946800631833780,500003,0
10000067,20000771,Aven,-294842181753039600,-4810207007444908,-21233743692659856,-305344643188917200,-284339720317162080,-14523591240357096,4903177225467278,-33394602132662170,-9072885252657550,500003,0
10000067,20000772,Kihkounad,-299197792151818900,-13565133488953750,-52185956422094060,-304276608233644900,-294118976069992770,-20168355275406010,-6961911702501492,-62923529226974856,-41448383617213270,500003,0
10000067,20000773,EVE,-277914472170209660,-19762699275081452,-54144200749055780,-284886891804123040,-270942052536296260,-35924256172786600,-3601142377376305,-65720293847780210,-42568107650331340,500003,0
10000067,20000774,Fabas,-241140069390082300,21764760418214476,9481694104776628,-250698532001826000,-231581606778338660,13464900142685370,30064620693743580,3723575134376812,15239813075176442,500003,0
10000068,20000775,Woenckee,-232840139454456130,48777358212638440,65212930160257970,-245616184642033700,-220064094266878560,37605327725199090,59949388700077790,59224692348716984,71201167971798960,500004,0
10000068,20000776,Anwyns,-245763998043268350,39213074370609680,37901971951675160,-260688428472497150,-230839567614039550,19864510661164470,58561638080054880,27725483316513380,48078460586836940,500004,0
10000068,20000777,Kiartanne,-242239937342843600,33930290431006980,49291989703023070,-247060845082966430,-237419029602720770,28589184483905800,39271396378108160,43376446554531140,55207532851515016,500004,0
10000068,20000778,Obray,-242369263033673100,47886263253797460,49243469578870500,-256253794008000000,-231267617331987780,41673141917865370,54099384589729550,38354366334992740,60132572822748260,500004,0
10000068,20000779,Ancbeu,-258065601351461200,31582533609315830,41129904665808780,-269269580539579040,-246861622163343330,26255859605341692,36909207613289976,35354479675596464,46905329656021096,500004,0
10000068,20000780,Aideron,-226931024335038720,50757673613592000,46842669707184380,-234146520944122980,-219715527725954430,38512164678614660,63003182548569350,41337232971405370,52348106442963410,500004,0
10000069,20000781,Urpiken,-263027078450956930,71655512011768424,187627029079046180,-270563985000452350,-249109963126604450,67450456582398450,77281156102443890,179963984574860350,206718293527441250,500001,0
10000069,20000782,Okakuola,-195768851019546050,59157960715319440,116967041376156930,-222890333299573760,-188752285623368670,55947320176539224,65621164096811390,101346433621824480,127063662874602500,500001,0
10000069,20000783,Inolari,-233408850016087940,101483177849027660,162883575091637630,-244109162501361000,-218607533843368030,96996805256323140,102437151345474940,147826888051715500,180243968965208420,500001,0
10000069,20000784,Aokinen,-217257673054022080,103020401700612700,153536140583705000,-224134533372826340,-198964016151208830,99302297406192160,106972634620020910,144359196679259680,155827214016000000,500001,0
10000069,20000785,Ishaga,-222687068034733630,108368351346494510,136029596082308480,-245408509517327140,-219233617111672400,100392014649461860,114388155977113600,102174204685351070,139154986872258430,500001,0
